id,listing_url,name,description,view,neighborhood_overview,picture_url,latitude,longitude,property_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,reviews_per_month,location
16078370,https://www.airbnb.com/rooms/16078370,æ­¦è”µé‡Žå¤§å­¦ã®è¿‘ãã€å‰ç¥¥å¯ºã€æ–°å®¿ã€æ¸‹è°·ã«è¡Œãã®ã«ä¾¿åˆ©ã€JRä¸­å¤®ç·šã€è¥¿æ­¦æ–°å®¿ç·šã«ã‚¢ã‚¯ã‚»ã‚¹è‰¯å¥½,"There are 3 bedrooms, all on the second floor, flooring, 2 rooms with 8 tatami mats, room with 9.5 tatami mats1, bed, desk, chair, storage furniture, air conditioning, TV.<br />There are 3 shared refrigerators, toilets, washrooms, and shower rooms.<br />There is a shared toilet, washroom and bathroom with the host on the first floor.<br />The kitchen and washing machine are shared with the host and can be used.","æ­¦è”µé‡Žå¤§å­¦ã®è¿‘ãã€å‰ç¥¥å¯ºã€æ–°å®¿ã€æ¸‹è°·ã«è¡Œãã®ã«ä¾¿åˆ©ã€JRä¸­å¤®ç·šã€è¥¿æ­¦æ–°å®¿ç·šã«ã‚¢ã‚¯ã‚»ã‚¹è‰¯å¥½There are 3 bedrooms, all on the second floor, flooring, 2 rooms with 8 tatami mats, room with 9.5 tatami mats1, bed, desk, chair, storage furniture, air conditioning, TV.<br />There are 3 shared refrigerators, toilets, washrooms, and shower rooms.<br />There is a shared toilet, washroom and bathroom with the host on the first floor.<br />The kitchen and washing machine are shared with the host and can be used.","There are many unique and distinctive shops around Kichijoji Station, which is the number one city you want to live in.Both Inokashira Park and the Ghibli Museum are nearby.There are also restaurants and shops around Tanashi Station.In addition, there are Jindaiji Temple, a botanical garden, and Koganei Park Edotemonoen.There is a Japanese-style restaurant nearby.<br />It is a dish of sukiyaki and shabu-shabu.There is also sushi.",https://a0.muscache.com/pictures/airflow/Hosting-16078370/original/ffb5b3f8-eda6-4da2-bfd2-3ed4f165d03c.jpg,35.72041,139.55202,Private room in home,9,2,2 shared baths,3,4,"[""\u82b1\u738b\u3000\u30e1\u30ea\u30c3\u30c8 body soap"", ""Paid parking off premises"", ""Hangers"", ""Heating - split type ductless system"", ""Coffee"", ""Bed linens"", ""Freezer"", ""Bathtub"", ""Shower gel"", ""First aid kit"", ""Fire extinguisher"", ""Long term stays allowed"", ""Room-darkening shades"", ""Smoke alarm"", ""Bidet"", ""\u82b1\u738b\u3000\u30e1\u30ea\u30c3\u30c8 conditioner"", ""Essentials"", ""Pocket wifi"", ""\u6771\u4eac\u30ac\u30b9 gas stove"", ""Hair dryer"", ""Free washer \u2013 In unit"", ""Wine glasses"", ""Exercise equipment: free weights"", ""Paid parking lot on premises \u2013 1 space"", ""Iron"", ""Bikes"", ""\u65e5\u7acb refrigerator"", ""Dining table"", ""Cleaning products"", ""Extra pillows and blankets"", ""Children\u2019s books and toys for ages 2-5 years old and 5-10 years old"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Ethernet connection"", ""\u6771\u4eac\u30ac\u30b9\u3000\u30b3\u30f3\u30d9\u30c3\u30af stainless steel oven"", ""Hot water kettle"", ""Blender"", ""Dedicated workspace"", ""Clothing storage: closet"", ""\u82b1\u738b\u30e1\u30ea\u30c3\u30c8 shampoo"", ""Piano"", ""Game console: Nintendo Wii"", ""Fast wifi \u2013 82 Mbps"", ""Rice maker"", ""Hot water"", ""Cooking basics"", ""TV"", ""Toaster"", ""Kitchen"", ""AC - split type ductless system"", ""Dishwasher"", ""Host greets you"", ""Dishes and silverware"", ""Microwave""]",5143,134,34,1,4.95,4.97,4.96,4.96,4.96,4.69,4.89,f,1.38,Tokyo
16115606,https://www.airbnb.com/rooms/16115606,ã€OpenAirBathã€‘GrapeRowHouse 2Fï½œ7min walk to station,"Welcome to Grape Row House.<br />This is the best place to enjoy the traditional atmosphere of Tokyo's old town life.<br />This modern room has also won an architectural design award.<br />Featured in the media, the open-air bath is sure to impress!<br /><br />2 floor of the 3-story building is reserved for your stay.<br />â˜…FEATURE<br />ãƒ»Keisei Hikifune Station: 7 min. walk<br />ãƒ»Steel frame, seismic and fire resistant construction<br />ãƒ»Open-air bath with a spectacular views<br />ãƒ»Sheets and towels are clean and the same as the hotel","ã€OpenAirBathã€‘GrapeRowHouse 2Fï½œ7min walk to stationWelcome to Grape Row House.<br />This is the best place to enjoy the traditional atmosphere of Tokyo's old town life.<br />This modern room has also won an architectural design award.<br />Featured in the media, the open-air bath is sure to impress!<br /><br />2 floor of the 3-story building is reserved for your stay.<br />â˜…FEATURE<br />ãƒ»Keisei Hikifune Station: 7 min. walk<br />ãƒ»Steel frame, seismic and fire resistant construction<br />ãƒ»Open-air bath with a spectacular views<br />ãƒ»Sheets and towels are clean and the same as the hotel","â˜…Surrounding Areaâ˜…<br />Just a 7-minute walk from Keisei-Hikifune Station, Grape Row House in Kyojima offers an open-air bath with a view of the Skytree.<br />Please enjoy a blissful moment in the unique open-air bath with a view of Skytree.<br />With a 60-minute train ride from the airport and 40 minutes from major train stations and tourist attractions, it is a convenient base for sightseeing or business travel in the city.<br />The Kyojima area is a town with an old-fashioned atmosphere that escaped air raids during the war.You can experience the intricate alleys of Japan and feel the life of old town residents in the ""Kirakira Tachibana Shopping Street"" where the nostalgic life continues.<br />â€» Please check the User Guide for information on the surrounding area.<br /><br />â˜…Old town area Tourâ˜…<br />Internet searchã€ŒSumida 3M Movementã€<br />Some experience trips require advance reservations and are limited to speaking Japanese.",https://a0.muscache.com/pictures/miso/Hosting-16115606/original/6e8faca6-d938-46fa-b6d4-415fb7293ed3.jpeg,35.71558,139.82465,Private room in rental unit,3,,2 baths,1,,"[""Hangers"", ""Heating"", ""Exterior or entryway security camera present"", ""Bed linens"", ""Self check-in"", ""Bathtub"", ""Shampoo"", ""Long term stays allowed"", ""Smoke alarm"", ""Bidet"", ""Wifi"", ""Essentials"", ""Hair dryer"", ""Mini fridge"", ""Air conditioning"", ""Body soap"", ""Iron"", ""Shared hot tub"", ""Cleaning products"", ""Laundromat nearby"", ""Lockbox"", ""Hot water kettle"", ""Dedicated workspace"", ""Conditioner"", ""Refrigerator"", ""Hot water"", ""TV"", ""Washer"", ""Private entrance"", ""Dishes and silverware"", ""Microwave""]",,506,73,3,4.63,4.66,4.62,4.84,4.86,4.46,4.54,t,5.17,Tokyo
16116004,https://www.airbnb.com/rooms/16116004,ã€OpenAirBathã€‘GrapeRowHouse 1Fï½œ7min walk to station,"Welcome to Grape Row House.<br />This is the best place to enjoy the traditional atmosphere of Tokyo's old town life.<br />This modern room has also won an architectural design award.<br />Featured in the media, the open-air bath is sure to impress!<br /><br />1 floor of the 3-story building is reserved for your stay.<br />â˜…FEATURE<br />ãƒ»Keisei Hikifune Station: 7 min. walk<br />ãƒ»Steel frame, seismic and fire resistant construction<br />ãƒ»Open-air bath with a spectacular views<br />ãƒ»Use Serta mattress (2024.8.30~","ã€OpenAirBathã€‘GrapeRowHouse 1Fï½œ7min walk to stationWelcome to Grape Row House.<br />This is the best place to enjoy the traditional atmosphere of Tokyo's old town life.<br />This modern room has also won an architectural design award.<br />Featured in the media, the open-air bath is sure to impress!<br /><br />1 floor of the 3-story building is reserved for your stay.<br />â˜…FEATURE<br />ãƒ»Keisei Hikifune Station: 7 min. walk<br />ãƒ»Steel frame, seismic and fire resistant construction<br />ãƒ»Open-air bath with a spectacular views<br />ãƒ»Use Serta mattress (2024.8.30~","â˜…Surrounding Areaâ˜…<br />Just a 7-minute walk from Keisei-Hikifune Station, Grape Row House in Kyojima offers an open-air bath with a view of the Skytree.<br />Please enjoy a blissful moment in the unique open-air bath with a view of Skytree.<br />With a 60-minute train ride from the airport and 40 minutes from major train stations and tourist attractions, it is a convenient base for sightseeing or business travel in the city.<br />The Kyojima area is a town with an old-fashioned atmosphere that escaped air raids during the war.You can experience the intricate alleys of Japan and feel the life of old town residents in the ""Kirakira Tachibana Shopping Street"" where the nostalgic life continues.<br />â€» Please check the User Guide for information on the surrounding area.<br /><br />â˜…Old town area Tourâ˜…<br />Internet searchã€ŒSumida 3M Movementã€<br />Some experience trips require advance reservations and are limited to speaking Japanese.",https://a0.muscache.com/pictures/miso/Hosting-16116004/original/9efb0c70-d23e-4e0f-b385-19e5e048b623.jpeg,35.71659,139.8226,Private room in rental unit,2,2,2 baths,1,1,"[""Baking sheet"", ""Hangers"", ""Heating - split type ductless system"", ""Exterior or entryway security camera present"", ""Bed linens"", ""Self check-in"", ""Bathtub"", ""Barbecue utensils"", ""Shower gel"", ""Shampoo"", ""Smoke alarm"", ""Wifi"", ""Free washer \u2013 In building"", ""Essentials"", ""Kitchenette"", ""Hair dryer"", ""Mini fridge"", ""Iron"", ""Bikes"", ""Laundromat nearby"", ""Lockbox"", ""Ethernet connection"", ""Hot water kettle"", ""Conditioner"", ""Hot water"", ""TV"", ""AC - split type ductless system"", ""Shared hot tub - available all year, open 24 hours"", ""Private BBQ grill: gas"", ""Lock on bedroom door"", ""Private entrance"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Microwave""]",21143,283,40,2,4.46,4.55,4.43,4.78,4.86,4.41,4.4,t,2.88,Tokyo
16127050,https://www.airbnb.com/rooms/16127050,ï¼Šæ–°å®¿ãƒ»å¤§ä¹…ä¿å¾’æ­©åœå†…ï¼Šç„¡æ–™Wi-Fiï¼Šã‚³ãƒ³ãƒ“ãƒ‹å¾’æ­©1åˆ†ï¼Šå±‹ä¸Šã‹ã‚‰å¤œæ™¯ãƒ“ãƒ¥ãƒ¼ å€‹å®¤(å’Œå®¤) B2,â— About Shinjuku Sharehouse â—<br />Good location <br />Within walking distance of Korean Town <br />Golden Gai & Kabukicho.<br />Don Quijote (24 hour Super market) and Convenience store<br /><br />Click on the profile icon to see other  listings<br /><br />â— Facility â—<br />Free Wi-Fi <br />Digital Keypad door lock<br /><br />â˜… Kitchen<br />Microwave<br />Refrigerator<br />Tableware <br />Pot (coffee & tea)<br /><br />â˜… Bathroom<br />Shampoo <br />Body Soap <br />Washing machine <br />Hair dryer<br />Towel<br /><br />â˜… Bedroom â˜…<br /> Digital Keypad door lock <br /> 2 Beds  1 Futon<br /><br />â˜… Check in:    14:00<br />â˜… Check out: 11:00,ï¼Šæ–°å®¿ãƒ»å¤§ä¹…ä¿å¾’æ­©åœå†…ï¼Šç„¡æ–™Wi-Fiï¼Šã‚³ãƒ³ãƒ“ãƒ‹å¾’æ­©1åˆ†ï¼Šå±‹ä¸Šã‹ã‚‰å¤œæ™¯ãƒ“ãƒ¥ãƒ¼ å€‹å®¤(å’Œå®¤) B2â— About Shinjuku Sharehouse â—<br />Good location <br />Within walking distance of Korean Town <br />Golden Gai & Kabukicho.<br />Don Quijote (24 hour Super market) and Convenience store<br /><br />Click on the profile icon to see other  listings<br /><br />â— Facility â—<br />Free Wi-Fi <br />Digital Keypad door lock<br /><br />â˜… Kitchen<br />Microwave<br />Refrigerator<br />Tableware <br />Pot (coffee & tea)<br /><br />â˜… Bathroom<br />Shampoo <br />Body Soap <br />Washing machine <br />Hair dryer<br />Towel<br /><br />â˜… Bedroom â˜…<br /> Digital Keypad door lock <br /> 2 Beds  1 Futon<br /><br />â˜… Check in:    14:00<br />â˜… Check out: 11:00,Good access<br />10 minutes walk from JR Shin-Okubo Station<br />15 minutes walk from JR Shinjuku<br />4 minutes walk from Higashi Shinjuku Station<br /><br />Good location<br />Walking distance of popular Korean Town and Golden Gai & Kabukicho.<br />3 minutes walk to Don Quijote (24 hour supermarket)<br />1 minute walk to the convenience store,https://a0.muscache.com/pictures/miso/Hosting-16127050/original/9b72a0c5-4690-4946-b0da-76eaf9faad13.jpeg,35.69841,139.70429,Private room in rental unit,2,1,1 shared bath,1,0,"[""Hangers"", ""Central air conditioning"", ""Exterior or entryway security camera present"", ""Coffee"", ""Fast wifi \u2013 187 Mbps"", ""Bed linens"", ""Freezer"", ""Carbon monoxide alarm"", ""Paid parking lot off premises"", ""Shampoo"", ""First aid kit"", ""Fire extinguisher"", ""Long term stays allowed"", ""City skyline view"", ""Room-darkening shades"", ""Smoke alarm"", ""Bidet"", ""Free washer \u2013 In building"", ""Essentials"", ""Hair dryer"", ""Smoking allowed"", ""Oven"", ""Body soap"", ""Shared patio or balcony"", ""Dining table"", ""Cleaning products"", ""Extra pillows and blankets"", ""Laundromat nearby"", ""Hot water kettle"", ""Gas stove"", ""Clothing storage: closet"", ""Central heating"", ""Books and reading material"", ""Refrigerator"", ""Hot water"", ""Cooking basics"", ""Elevator"", ""Kitchen"", ""Dishwasher"", ""Lock on bedroom door"", ""27 inch TV"", ""Host greets you"", ""Dishes and silverware"", ""Microwave""]",10657,35,10,1,4.97,5,4.97,5,5,4.91,4.91,f,0.36,Tokyo
16136630,https://www.airbnb.com/rooms/16136630,Asakusa sakurabashi house   Japane Asakusa,"This is a family-friendly house in Asakusa, Tokyo where you can rent out the entire floor of a 3LDK house where you can spend a relaxing time.<br />There are 3 bedrooms, 2 beds in each room. Accommodates up to 7 people using mattresses.<br />It is a 15 minute walk from Asakusa Station along the Sumida River.<br />It's close to the Sky Tree and Ueno, making it the perfect place for sightseeing in Tokyo!<br /><br />1-3-13 Imado, Taito-ku, Tokyo","Asakusa sakurabashi house   Japane AsakusaThis is a family-friendly house in Asakusa, Tokyo where you can rent out the entire floor of a 3LDK house where you can spend a relaxing time.<br />There are 3 bedrooms, 2 beds in each room. Accommodates up to 7 people using mattresses.<br />It is a 15 minute walk from Asakusa Station along the Sumida River.<br />It's close to the Sky Tree and Ueno, making it the perfect place for sightseeing in Tokyo!<br /><br />1-3-13 Imado, Taito-ku, Tokyo","Because it is a traditional Asakusa area, you can see interesting life in Japan.",https://a0.muscache.com/pictures/4d60de71-8878-4543-b494-8c1496c0f311.jpg,35.7192,139.8049,Entire townhouse,7,1,1 bath,3,6,"[""Hangers"", ""Heating"", ""Exterior or entryway security camera present"", ""Coffee"", ""Bed linens"", ""Freezer"", ""Self check-in"", ""Carbon monoxide alarm"", ""Bathtub"", ""Paid parking lot off premises"", ""Barbecue utensils"", ""Shower gel"", ""Shampoo"", ""Waterfront"", ""Outdoor furniture"", ""Fire extinguisher"", ""Long term stays allowed"", ""Room-darkening shades"", ""Canal view"", ""Smoke alarm"", ""Bidet"", ""Wifi"", ""Essentials"", ""Cleaning available during stay"", ""Outdoor dining area"", ""Hair dryer"", ""32 inch HDTV with DVD player"", ""Wine glasses"", ""Oven"", ""Body soap"", ""Shared patio or balcony"", ""Iron"", ""Dining table"", ""Outdoor kitchen"", ""Cleaning products"", ""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Lockbox"", ""Backyard"", ""Ethernet connection"", ""Hot water kettle"", ""Dedicated workspace"", ""Clothing storage: closet"", ""Window guards"", ""Conditioner"", ""Refrigerator"", ""Rice maker"", ""Hot water"", ""Window AC unit"", ""Cooking basics"", ""Toaster"", ""Kitchen"", ""Coffee maker: Nespresso"", ""BBQ grill"", ""Washer"", ""Gym"", ""Induction stove"", ""Private entrance"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Microwave""]",15714,171,41,4,4.74,4.84,4.58,4.86,4.85,4.36,4.78,f,1.78,Tokyo
16147774,https://www.airbnb.com/rooms/16147774,F) 4min walk Ikebukuro/ Free wifi/ 37sqm,"This cozy apartment is located in the Ikebukuro area. <br />Just 4 mins walk to Ikebukuro station.<br />Direct access to Shinjuku, Shibuya<br />Free Wifi<br /><br />**I have 7 apartments in the SAME building.**","F) 4min walk Ikebukuro/ Free wifi/ 37sqmThis cozy apartment is located in the Ikebukuro area. <br />Just 4 mins walk to Ikebukuro station.<br />Direct access to Shinjuku, Shibuya<br />Free Wifi<br /><br />**I have 7 apartments in the SAME building.**","2 minutes walk out there a 24-hour convenience store. <br />Near the station there are many large department stores, such as TOBU, SEIBU, MARUI and many restaurants , cafes,etc",https://a0.muscache.com/pictures/miso/Hosting-16147774/original/109e28be-7e17-4115-92b1-57a8191d8672.jpeg,35.7334,139.70841,Entire rental unit,5,1,1 bath,1,3,"[""Hangers"", ""Heating"", ""Exterior or entryway security camera present"", ""Bed linens"", ""Freezer"", ""Self check-in"", ""Bathtub"", ""Patio or balcony"", ""Shampoo"", ""Stove"", ""Fire extinguisher"", ""Long term stays allowed"", ""Room-darkening shades"", ""Smoke alarm"", ""Bidet"", ""Wifi"", ""Essentials"", ""Dryer"", ""Hair dryer"", ""Air conditioning"", ""Body soap"", ""Iron"", ""Cleaning products"", ""Lockbox"", ""Hot water kettle"", ""Conditioner"", ""Refrigerator"", ""Rice maker"", ""Hot water"", ""TV"", ""Elevator"", ""Kitchen"", ""Washer"", ""Private entrance"", ""Dishes and silverware"", ""Microwave""]",32429,114,31,0,4.61,4.73,4.39,4.86,4.81,4.77,4.58,t,1.18,Tokyo
16740256,https://www.airbnb.com/rooms/16740256,303ç¦»è½¦ç«™1åˆ†é’Ÿã€æµ…è‰ã€æ™´ç©ºå¡”ä¸œäº¬é“å¡”ã€é“¶åº§ã€ç­‘åœ°ã€ä¸Šé‡Žã€è¿ªæ–¯å°¼ç›´è¾¾æœºåœºç›´è¾¾ï¼Œç”µæ¢¯å…¬å¯“ï¼å‘¨è¾¹ç¹åŽï¼,"Convenient transportation: 1 minute from the station, tax-free cosmetics!There are Disney, airport direct buses!The elevator apartment! Bustling surroundings: Duty-free cosmetics, 24-hour supermarkets, 7-Eleven convenience stores, various restaurants, etc.!","303ç¦»è½¦ç«™1åˆ†é’Ÿã€æµ…è‰ã€æ™´ç©ºå¡”ä¸œäº¬é“å¡”ã€é“¶åº§ã€ç­‘åœ°ã€ä¸Šé‡Žã€è¿ªæ–¯å°¼ç›´è¾¾æœºåœºç›´è¾¾ï¼Œç”µæ¢¯å…¬å¯“ï¼å‘¨è¾¹ç¹åŽï¼Convenient transportation: 1 minute from the station, tax-free cosmetics!There are Disney, airport direct buses!The elevator apartment! Bustling surroundings: Duty-free cosmetics, 24-hour supermarkets, 7-Eleven convenience stores, various restaurants, etc.!",,https://a0.muscache.com/pictures/dd464933-77e6-4a36-9c96-48fc989af77a.jpg,35.74371,139.88423,Entire rental unit,4,1,1 bath,2,4,"[""Paid parking off premises"", ""Hangers"", ""Heating"", ""Bed linens"", ""Self check-in"", ""Carbon monoxide alarm"", ""Patio or balcony"", ""Shampoo"", ""First aid kit"", ""Fire extinguisher"", ""Stove"", ""Long term stays allowed"", ""Smoke alarm"", ""Wifi"", ""Essentials"", ""Hair dryer"", ""Paid parking on premises"", ""Air conditioning"", ""Iron"", ""Lockbox"", ""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Ethernet connection"", ""TV with standard cable"", ""Refrigerator"", ""Hot water"", ""Cooking basics"", ""Elevator"", ""Kitchen"", ""Washer"", ""Private hot tub"", ""Dishes and silverware"", ""Microwave""]",10400,156,21,2,4.78,4.78,4.79,4.92,4.84,4.73,4.72,f,1.65,Tokyo
16756860,https://www.airbnb.com/rooms/16756860,4 minutes walk from Nishi Shinjuku Station AS04,"DoMo Nishi-Shinjuku is a elevator apartment in a quiet alley. It is close to the prime location of Shinjuku City Hall. The subway exit is surrounded by five-star hotels and there are many cafes and restaurants. The nearby streets are full of urban and lively styles. After getting off the tram or limousine bus, you can walk to DoMo within ten minutes, and you can reach DoMo Hometel A by turning into the alley in two minutes from the subway Nishi-Shinjuku Station exit.","4 minutes walk from Nishi Shinjuku Station AS04DoMo Nishi-Shinjuku is a elevator apartment in a quiet alley. It is close to the prime location of Shinjuku City Hall. The subway exit is surrounded by five-star hotels and there are many cafes and restaurants. The nearby streets are full of urban and lively styles. After getting off the tram or limousine bus, you can walk to DoMo within ten minutes, and you can reach DoMo Hometel A by turning into the alley in two minutes from the subway Nishi-Shinjuku Station exit.","DoMo is very close to downtown Shinjuku, only about ten minutes walk. Therefore, the life and entertainment functions are very complete. We usually like to go shopping nearby. It is fun and easy to go shopping. You will definitely like it!<br /> <br /> supermarket<br /> There are well-stocked supermarkets nearby and very close to our room. It's only a four-minute walk to get there, which is very convenient for buying vegetables and cooking by yourself.<br /> <br /> 24-hour convenience store<br /> There are several non-closing convenience stores less than five minutes away<br /> <br /> Restaurant/Ramen/Bar/Izakaya/Cafe<br /> You can find food from all walks of life in the Nishi Shinjuku area. Italian, French, Chinese, Korean, Thai, etc., and of course Japanese! If you are a ramen lover, there are many ramen shops within walking distance of our listing!",https://a0.muscache.com/pictures/9d20c36d-bea9-40e4-82a8-6f17e75b0b4e.jpg,35.69645,139.69489,Entire rental unit,3,1.5,1.5 baths,1,2,"[""Hangers"", ""Heating"", ""Exterior or entryway security camera present"", ""Bed linens"", ""Freezer"", ""Self check-in"", ""Bathtub"", ""Shower gel"", ""Shampoo"", ""Stove"", ""Long term stays allowed"", ""Smoke alarm"", ""Wifi"", ""Essentials"", ""Trash compactor"", ""Hair dryer"", ""Air conditioning"", ""Lockbox"", ""Hot water kettle"", ""Refrigerator"", ""Hot water"", ""Cooking basics"", ""TV"", ""Elevator"", ""Kitchen"", ""Washer"", ""Private entrance"", ""Clothing storage"", ""Dishes and silverware"", ""Microwave""]",28429,109,5,0,4.45,4.58,4.48,4.64,4.72,4.49,4.43,f,1.15,Tokyo
16757820,https://www.airbnb.com/rooms/16757820,4 mins walk from Nishi Shinjuku Station DoMo AS01,"DoMo Nishi-Shinjuku is a elevator apartment in a quiet alley. It is close to the prime location of Shinjuku City Hall. The subway exit is surrounded by five-star hotels and there are many cafes and restaurants. The nearby streets are full of urban and lively styles. After getting off the tram or limousine bus, you can walk to DoMo within ten minutes, and you can reach DoMo Hometel A by turning into the alley in two minutes from the subway Nishi-Shinjuku Station exit.","4 mins walk from Nishi Shinjuku Station DoMo AS01DoMo Nishi-Shinjuku is a elevator apartment in a quiet alley. It is close to the prime location of Shinjuku City Hall. The subway exit is surrounded by five-star hotels and there are many cafes and restaurants. The nearby streets are full of urban and lively styles. After getting off the tram or limousine bus, you can walk to DoMo within ten minutes, and you can reach DoMo Hometel A by turning into the alley in two minutes from the subway Nishi-Shinjuku Station exit.","DoMo is very close to downtown Shinjuku, only about ten minutes walk. Therefore, the life and entertainment functions are very complete. We usually like to go shopping nearby. It is fun and easy to go shopping. You will definitely like it!<br /> <br /> supermarket<br /> There are well-stocked supermarkets nearby and very close to our room. It's only a four-minute walk to get there, which is very convenient for buying vegetables and cooking by yourself.<br /> <br /> 24-hour convenience store<br /> There are several non-closing convenience stores less than five minutes away<br /> <br /> Restaurant/Ramen/Bar/Izakaya/Cafe<br /> You can find food from all walks of life in the Nishi Shinjuku area. Italian, French, Chinese, Korean, Thai, etc., and of course Japanese! If you are a ramen lover, there are many ramen shops within walking distance of our listing!",https://a0.muscache.com/pictures/888d1b6c-2114-49f3-bca6-7df4a327831a.jpg,35.69645,139.69489,Entire rental unit,3,1.5,1.5 baths,1,2,"[""Hangers"", ""Heating"", ""Exterior or entryway security camera present"", ""Bed linens"", ""Freezer"", ""Self check-in"", ""Bathtub"", ""Shower gel"", ""Shampoo"", ""Stove"", ""Long term stays allowed"", ""Smoke alarm"", ""Wifi"", ""Essentials"", ""Trash compactor"", ""Hair dryer"", ""Air conditioning"", ""Lockbox"", ""Hot water kettle"", ""Refrigerator"", ""Hot water"", ""Cooking basics"", ""TV"", ""Elevator"", ""Kitchen"", ""Washer"", ""Private entrance"", ""Clothing storage"", ""Dishes and silverware"", ""Microwave""]",28429,94,16,0,4.71,4.71,4.63,4.76,4.86,4.78,4.66,f,1,Tokyo
16758090,https://www.airbnb.com/rooms/16758090,4 minutes walk from Nishi Shinjuku Station AT01,"DoMo Nishi-Shinjuku is a elevator apartment in a quiet alley. It is close to the prime location of Shinjuku City Hall. The subway exit is surrounded by five-star hotels and there are many cafes and restaurants. The nearby streets are full of urban and lively styles. After getting off the tram or limousine bus, you can walk to DoMo within ten minutes, and you can reach DoMo Hometel A by turning into the alley in two minutes from the subway Nishi-Shinjuku Station exit.","4 minutes walk from Nishi Shinjuku Station AT01DoMo Nishi-Shinjuku is a elevator apartment in a quiet alley. It is close to the prime location of Shinjuku City Hall. The subway exit is surrounded by five-star hotels and there are many cafes and restaurants. The nearby streets are full of urban and lively styles. After getting off the tram or limousine bus, you can walk to DoMo within ten minutes, and you can reach DoMo Hometel A by turning into the alley in two minutes from the subway Nishi-Shinjuku Station exit.","DoMo is very close to downtown Shinjuku, only about ten minutes walk. Therefore, the life and entertainment functions are very complete. We usually like to go shopping nearby. It is fun and easy to go shopping. You will definitely like it!<br /> <br /> supermarket<br /> There are well-stocked supermarkets nearby and very close to our room. It's only a four-minute walk to get there, which is very convenient for buying vegetables and cooking by yourself.<br /> <br /> 24-hour convenience store<br /> There are several non-closing convenience stores less than five minutes away<br /> <br /> Restaurant/Ramen/Bar/Izakaya/Cafe<br /> You can find food from all walks of life in the Nishi Shinjuku area. Italian, French, Chinese, Korean, Thai, etc., and of course Japanese! If you are a ramen lover, there are many ramen shops within walking distance of our listing!",https://a0.muscache.com/pictures/de2c41b7-43ac-4ffd-895c-bfed52c89e10.jpg,35.69645,139.69489,Entire rental unit,3,1.5,1.5 baths,1,3,"[""Hangers"", ""Heating"", ""Exterior or entryway security camera present"", ""Bed linens"", ""Freezer"", ""Self check-in"", ""Bathtub"", ""Shower gel"", ""Shampoo"", ""Stove"", ""Long term stays allowed"", ""Smoke alarm"", ""Wifi"", ""Essentials"", ""Trash compactor"", ""Hair dryer"", ""Air conditioning"", ""Lockbox"", ""Hot water kettle"", ""Refrigerator"", ""Hot water"", ""Cooking basics"", ""TV"", ""Elevator"", ""Kitchen"", ""Washer"", ""Private entrance"", ""Clothing storage"", ""Dishes and silverware"", ""Microwave""]",35429,135,31,1,4.61,4.66,4.64,4.65,4.79,4.68,4.57,f,1.43,Tokyo
