id,listing_url,name,description,view,neighborhood_overview,picture_url,latitude,longitude,property_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,reviews_per_month,location
1.24E+18,https://www.airbnb.com/rooms/1240552317993863693,NEW 3BR Modern Penthouse + Rooftop Vista near NYC,"Enjoy your stay in this newly renovated, full-floor penthouse with 3 bedrooms, 3 FULL baths, and EXCLUSIVE massive roof deck access in the JC/NYC area!<br /><br />Packed with amenities for your comfort, it offers easy access to the PATH. Just a 5-minute walk to the bus stop that connects you to the train station for a quick trip to NYC. Prefer to drive? Street parking is available (please follow parking rules). This place is unlike any other! The choice is yours!","NEW 3BR Modern Penthouse + Rooftop Vista near NYCEnjoy your stay in this newly renovated, full-floor penthouse with 3 bedrooms, 3 FULL baths, and EXCLUSIVE massive roof deck access in the JC/NYC area!<br /><br />Packed with amenities for your comfort, it offers easy access to the PATH. Just a 5-minute walk to the bus stop that connects you to the train station for a quick trip to NYC. Prefer to drive? Street parking is available (please follow parking rules). This place is unlike any other! The choice is yours!",,https://a0.muscache.com/pictures/hosting/Hosting-1240552317993863693/original/6afd8ed4-1d3f-4de9-a317-f8b9e83c1f6a.jpeg,40.72305,-74.0703,Entire home,10,,3 baths,3,,"[""Folding or convertible high chair - always at the listing"", ""City skyline view"", ""Free dryer \u2013 In unit"", ""Room-darkening shades"", ""Hot water"", ""Washer"", ""Dining table"", ""Conditioner"", ""Refrigerator"", ""Hair dryer"", ""Children\u2019s dinnerware"", ""Fast wifi \u2013 805 Mbps"", ""Coffee"", ""Shampoo"", ""Self check-in"", ""Stove"", ""Outdoor furniture"", ""Heating"", ""Bidet"", ""Coffee maker: drip coffee maker, Keurig coffee machine, pour-over coffee"", ""Baking sheet"", ""Clothing storage"", ""Freezer"", ""Blender"", ""Bed linens"", ""Fire extinguisher"", ""Smart lock"", ""Noise decibel monitors on property"", ""Wine glasses"", ""Dishwasher"", ""Hangers"", ""Body soap"", ""First aid kit"", ""Hot water kettle"", ""Toaster"", ""Dedicated workspace"", ""Free street parking"", ""Air conditioning"", ""Exterior security cameras on property"", ""Carbon monoxide alarm"", ""65 inch TV with Roku, Netflix, Hulu, HBO Max, Disney+, Amazon Prime Video, Apple TV"", ""Essentials"", ""Microwave"", ""Mini fridge"", ""Smoke alarm"", ""Kitchen"", ""Bathtub"", ""Cooking basics"", ""Board games""]",0,8,8,4,5,5,5,5,5,4.75,5,f,3.58,New Jersey
1.24E+18,https://www.airbnb.com/rooms/1240695134024127373,Great room near NYC & MetLife,Forget your worries in this spacious and serene space.  15 minutes away of NYC and 10 minutes away of MetLife and the American Dream Mall,Great room near NYC & MetLifeForget your worries in this spacious and serene space.  15 minutes away of NYC and 10 minutes away of MetLife and the American Dream Mall,,https://a0.muscache.com/pictures/hosting/Hosting-1240695134024127373/original/1d2a563e-61e3-4715-acc6-c746b9f21cd5.jpeg,40.75884,-74.05024,Private room in home,1,1,1 bath,1,1,"[""Radiant heating"", ""Ethernet connection"", ""Wifi"", ""Hot water"", ""Dining table"", ""Refrigerator"", ""Lock on bedroom door"", ""Hair dryer"", ""Children\u2019s dinnerware"", ""Coffee"", ""Long term stays allowed"", ""Self check-in"", ""Stove"", ""Clothing storage: closet"", ""Housekeeping - available at extra cost"", ""Freezer"", ""Blender"", ""Bed linens"", ""Fire extinguisher"", ""Smart lock"", ""Wine glasses"", ""Hangers"", ""TV"", ""Iron"", ""Dishes and silverware"", ""Air conditioning"", ""Exterior security cameras on property"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Natural body soap"", ""Ceiling fan"", ""Essentials"", ""Microwave"", ""Paid parking on premises"", ""Coffee maker"", ""Laundromat nearby"", ""Smoke alarm"", ""Kitchen"", ""Bathtub"", ""Cooking basics""]",80,7,7,0,4.86,5,5,5,5,4.86,5,f,2.33,New Jersey
1.24E+18,https://www.airbnb.com/rooms/1242003058021198404,"NYC-Themed Gem in Jersey City, minutes to Midtown!","Welcome to Our NYC-Themed Gem! Experience our updated 3-bedroom apartment, with a sleek New York vibeâ€”perfect for your visit to the Big Apple!<br /><br />- 20 min bus ride to Manhattan.<br /><br />- Comfortable bedrooms with Nectar mattresses for quality sleep.<br /><br />- Fully equipped bathroom with shampoo, body wash, and towels.<br /><br />- Full kitchen with pots, pans, dishes, silverware, and coffee.<br /><br />- Cozy living room with Smart TV for relaxing with family and friends.<br /><br />- Quaint dining space for meals.","NYC-Themed Gem in Jersey City, minutes to Midtown!Welcome to Our NYC-Themed Gem! Experience our updated 3-bedroom apartment, with a sleek New York vibeâ€”perfect for your visit to the Big Apple!<br /><br />- 20 min bus ride to Manhattan.<br /><br />- Comfortable bedrooms with Nectar mattresses for quality sleep.<br /><br />- Fully equipped bathroom with shampoo, body wash, and towels.<br /><br />- Full kitchen with pots, pans, dishes, silverware, and coffee.<br /><br />- Cozy living room with Smart TV for relaxing with family and friends.<br /><br />- Quaint dining space for meals.",,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTI0MjAwMzA1ODAyMTE5ODQwNA%3D%3D/original/a14caa1f-0b6f-4376-b64e-97f77a595fc6.jpeg,40.75098348,-74.04447154,Entire home,6,1,1 bath,3,3,"[""Washer \u2013\u00a0In unit"", ""Keypad"", ""Central heating"", ""Wifi"", ""Hot water"", ""Dining table"", ""Refrigerator"", ""Hair dryer"", ""Coffee"", ""Shampoo"", ""Self check-in"", ""Coffee maker: Keurig coffee machine"", ""Stove"", ""Clothing storage: closet"", ""Freezer"", ""Bed linens"", ""Fire extinguisher"", ""Private entrance"", ""Wine glasses"", ""Dishwasher"", ""Hangers"", ""Body soap"", ""TV"", ""First aid kit"", ""Luggage dropoff allowed"", ""Iron"", ""Dedicated workspace"", ""Air conditioning"", ""Exterior security cameras on property"", ""Dishes and silverware"", ""Oven"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Dryer"", ""Essentials"", ""Shower gel"", ""Microwave"", ""Smoke alarm"", ""Kitchen"", ""Bathtub"", ""Cooking basics"", ""Books and reading material""]",275,25,25,7,4.96,5,4.92,4.92,5,4.96,5,f,8.82,New Jersey
1.24E+18,https://www.airbnb.com/rooms/1242926924964476160,Modern 1-BR Apt 15 min to NYC (wsh.dry),"PARKING on street is free of charge <br /><br />Welcome to our sun-filled 1-bedroom apartment in Jersey City! This private & peaceful space is perfect for families, business travelers, & friends. Enjoy queen beds, AC, WiFi, a smart TV, washing machine, oven, dishwasher, & backyard grill. Our beautiful neighborhood has restaurants, shops, & parks nearby, with NYC just a short train ride away. <br /><br />Sleeps 4 adults comfortably. <br />No gatherings permitted.","Modern 1-BR Apt 15 min to NYC (wsh.dry)PARKING on street is free of charge <br /><br />Welcome to our sun-filled 1-bedroom apartment in Jersey City! This private & peaceful space is perfect for families, business travelers, & friends. Enjoy queen beds, AC, WiFi, a smart TV, washing machine, oven, dishwasher, & backyard grill. Our beautiful neighborhood has restaurants, shops, & parks nearby, with NYC just a short train ride away. <br /><br />Sleeps 4 adults comfortably. <br />No gatherings permitted.",,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTI0MjkyNjkyNDk2NDQ3NjE2MA%3D%3D/original/84f85b0c-e072-43ae-af78-93a0b71e22c2.jpeg,40.72951,-74.06137,Entire rental unit,4,1,1 bath,1,2,"[""Room-darkening shades"", ""Wifi"", ""Hot water"", ""Washer"", ""Conditioner"", ""Refrigerator"", ""Hair dryer"", ""Coffee"", ""Shampoo"", ""Self check-in"", ""Stove"", ""Heating"", ""Freezer"", ""Bed linens"", ""Fire extinguisher"", ""Smart lock"", ""Toaster"", ""Dishwasher"", ""Hangers"", ""Body soap"", ""TV"", ""Iron"", ""Dedicated workspace"", ""Air conditioning"", ""Exterior security cameras on property"", ""Dishes and silverware"", ""Oven"", ""Carbon monoxide alarm"", ""Extra pillows and blankets"", ""Dryer"", ""Shower gel"", ""Microwave"", ""Paid parking on premises"", ""Coffee maker"", ""Smoke alarm"", ""Kitchen"", ""Bathtub"", ""Cooking basics""]",259,4,4,0,5,5,5,5,5,5,4.75,f,1.82,New Jersey
1.24E+18,https://www.airbnb.com/rooms/1243031702510548086,"Oasis garden Apt, minutes from NY","Peaceful garden level oasis with outdoor patio centrally located in the heart of Downtown Jersey City, just minutes from Manhattan.","Oasis garden Apt, minutes from NYPeaceful garden level oasis with outdoor patio centrally located in the heart of Downtown Jersey City, just minutes from Manhattan.",,https://a0.muscache.com/pictures/hosting/Hosting-1243031702510548086/original/11bdf381-9350-46e8-9c68-0e83ca8d6623.jpeg,40.7238547,-74.0447347,Entire rental unit,5,1,1 bath,2,4,"[""Free dryer \u2013 In unit"", ""Room-darkening shades"", ""Keypad"", ""Wifi"", ""Hot water"", ""Washer"", ""Dining table"", ""Conditioner"", ""Refrigerator"", ""Hair dryer"", ""Coffee"", ""Shampoo"", ""Patio or balcony"", ""Self check-in"", ""Stove"", ""Heating"", ""Baking sheet"", ""Clothing storage"", ""Freezer"", ""Bed linens"", ""Fire extinguisher"", ""Private entrance"", ""Wine glasses"", ""Toaster"", ""Dishwasher"", ""Hangers"", ""TV"", ""Hot water kettle"", ""Iron"", ""Dishes and silverware"", ""Air conditioning"", ""Exterior security cameras on property"", ""Oven"", ""Carbon monoxide alarm"", ""Extra pillows and blankets"", ""Essentials"", ""Shower gel"", ""Microwave"", ""Coffee maker"", ""Smoke alarm"", ""Kitchen"", ""Bathtub"", ""Cooking basics""]",400,4,4,1,5,5,5,5,5,5,5,f,1.67,New Jersey
1.24E+18,https://www.airbnb.com/rooms/1243178976667327344,Beautiful Home w/Patio+Parking,Welcome to your urban oasis living at our meticulously curated home just moments from NYC! Indulge in the best of both worlds â€“ the serenity of a peaceful neighborhood and the convenience of easy access to the bustling heart of the city.,Beautiful Home w/Patio+ParkingWelcome to your urban oasis living at our meticulously curated home just moments from NYC! Indulge in the best of both worlds â€“ the serenity of a peaceful neighborhood and the convenience of easy access to the bustling heart of the city.,,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTI0MzE3ODk3NjY2NzMyNzM0NA%3D%3D/original/27629712-f076-4f25-9a5c-4c47e03d6457.jpeg,40.72372,-74.06952,Private room in bed and breakfast,10,3,3 shared baths,4,5,"[""BBQ grill"", ""Room-darkening shades"", ""Central heating"", ""Wifi"", ""Free dryer"", ""Hot water"", ""Fire pit"", ""Hair dryer"", ""Free parking on premises"", ""Free washer \u2013 In unit"", ""Outdoor furniture"", ""Clothing storage"", ""Bed linens"", ""Fire extinguisher"", ""Noise decibel monitors on property"", ""Hangers"", ""TV"", ""First aid kit"", ""Iron"", ""Dedicated workspace"", ""Air conditioning"", ""Exterior security cameras on property"", ""Carbon monoxide alarm"", ""Essentials"", ""Outdoor dining area"", ""Smoke alarm"", ""Kitchen"", ""Backyard""]",643,0,0,0,0,0,0,0,0,0,0,f,,New Jersey
1.24E+18,https://www.airbnb.com/rooms/1243649239895296676,City link Retreat,"Experience the perfect blend of style and convenience at this centrally-located gem. Nestled just steps away from the light rail, parks, and the best restaurants in town, our modern retreat offers quick access to NYC while providing a peaceful escape. Whether youâ€™re here to explore the city or unwind in comfort, youâ€™ll love the thoughtful design, cozy ambiance, and unbeatable location that make this the ideal home base for your stay.","City link RetreatExperience the perfect blend of style and convenience at this centrally-located gem. Nestled just steps away from the light rail, parks, and the best restaurants in town, our modern retreat offers quick access to NYC while providing a peaceful escape. Whether youâ€™re here to explore the city or unwind in comfort, youâ€™ll love the thoughtful design, cozy ambiance, and unbeatable location that make this the ideal home base for your stay.",,https://a0.muscache.com/pictures/hosting/Hosting-1243649239895296676/original/eb76bab3-9d9a-4157-993c-1c7c42b4c52e.jpeg,40.74968536,-74.04285653,Entire rental unit,2,1,1 bath,1,1,"[""Clothing storage: dresser"", ""Wifi"", ""Dining table"", ""Refrigerator"", ""Coffee"", ""Stainless steel single oven"", ""Heating - split type ductless system"", ""Coffee maker: Keurig coffee machine"", ""Freezer"", ""Blender"", ""Private entrance"", ""Wine glasses"", ""Dishwasher"", ""TV"", ""First aid kit"", ""Iron"", ""Dishes and silverware"", ""Air conditioning"", ""Exterior security cameras on property"", ""Electric stove"", ""Carbon monoxide alarm"", ""Microwave"", ""Laundromat nearby"", ""Smoke alarm"", ""Kitchen"", ""Cooking basics""]",87,0,0,0,0,0,0,0,0,0,0,f,,New Jersey
1.25E+18,https://www.airbnb.com/rooms/1245592668665417658,New COZY Urban Oasis 4 BR 3 BTH near NYC+Parking,"Welcome to your urban oasis in our beautifully curated home, just minutes from NYC! This spacious 4-bedroom, 3-bathroom retreat offers all the comforts and conveniences of a home away from home, including FREE parking and a cozy patio perfect for year-round outdoor dining and relaxation. Enjoy the best of both worlds: the serenity of a peaceful neighborhood combined with effortless access to the vibrant energy of New York City.","New COZY Urban Oasis 4 BR 3 BTH near NYC+ParkingWelcome to your urban oasis in our beautifully curated home, just minutes from NYC! This spacious 4-bedroom, 3-bathroom retreat offers all the comforts and conveniences of a home away from home, including FREE parking and a cozy patio perfect for year-round outdoor dining and relaxation. Enjoy the best of both worlds: the serenity of a peaceful neighborhood combined with effortless access to the vibrant energy of New York City.",,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTI0NTU5MjY2ODY2NTQxNzY1OA%3D%3D/original/f8980a69-0dc0-47eb-881b-aa7e74ee7cb3.jpeg,40.72055,-74.06818,Entire home,11,3,3 baths,4,5,"[""Washer \u2013\u00a0In unit"", ""Free dryer \u2013 In unit"", ""Room-darkening shades"", ""Private patio or balcony"", ""Keypad"", ""Central heating"", ""Wifi"", ""Housekeeping available from 9:00\u202fAM to 12:00\u202fPM, every day - available at extra cost"", ""Hot water"", ""Fire pit"", ""Dining table"", ""Conditioner"", ""Gas stove"", ""Refrigerator"", ""Hair dryer"", ""Outlet covers"", ""Children\u2019s dinnerware"", ""Coffee"", ""Shampoo"", ""Free street parking"", ""Long term stays allowed"", ""Self check-in"", ""Outdoor furniture"", ""Baby safety gates"", ""Clothing storage: closet"", ""Bidet"", ""Paid street parking off premises"", ""Baking sheet"", ""High chair"", ""Coffee maker: drip coffee maker, Keurig coffee machine"", ""Freezer"", ""Blender"", ""Bed linens"", ""Portable fans"", ""Fire extinguisher"", ""Private entrance"", ""Free driveway parking on premises \u2013 1 space"", ""Noise decibel monitors on property"", ""Wine glasses"", ""Dishwasher"", ""Hangers"", ""Body soap"", ""TV"", ""First aid kit"", ""Hot water kettle"", ""Iron"", ""Crib - available upon request"", ""Dedicated workspace"", ""Exterior security cameras on property"", ""Dishes and silverware"", ""Oven"", ""AC - split type ductless system"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Extra pillows and blankets"", ""Shower gel"", ""Central air conditioning"", ""Microwave"", ""Outdoor dining area"", ""Window AC unit"", ""Private backyard \u2013 Fully fenced"", ""Laundromat nearby"", ""Toaster"", ""Smoke alarm"", ""Kitchen"", ""Bathtub"", ""Barbecue utensils"", ""Cooking basics"", ""Private BBQ grill"", ""Books and reading material"", ""Board games""]",281,22,22,7,5,4.95,4.95,5,4.95,4.91,4.95,f,7.95,New Jersey
1.25E+18,https://www.airbnb.com/rooms/1245704847951800808,*New* 3BR Modern Cozy Abode near NYC,"This stylish place is perfect for group trips either with friends or family.<br />Curated with the modern traveler in mind, this newly refreshed 3 bedroom 3 bathroom whole floor unit is tailored to give you convenience during your trip, plus give you the feeling of being in a modern, cozy home in the vibrant part of the city. <br /><br />Quick walk to the bus stop will take you to Journal Square PATH that will lead you to NYC. Ample street parking available in the area.<br />Come explore the NYC/JC and relax here!","*New* 3BR Modern Cozy Abode near NYCThis stylish place is perfect for group trips either with friends or family.<br />Curated with the modern traveler in mind, this newly refreshed 3 bedroom 3 bathroom whole floor unit is tailored to give you convenience during your trip, plus give you the feeling of being in a modern, cozy home in the vibrant part of the city. <br /><br />Quick walk to the bus stop will take you to Journal Square PATH that will lead you to NYC. Ample street parking available in the area.<br />Come explore the NYC/JC and relax here!",,https://a0.muscache.com/pictures/hosting/Hosting-1245704847951800808/original/33f76831-16b5-4b92-9ed3-cb293dcd622f.jpeg,40.7208,-74.0698,Entire home,10,3,3 baths,3,4,"[""Stainless steel gas stove"", ""Folding or convertible high chair - always at the listing"", ""Private patio or balcony"", ""Free dryer \u2013 In unit"", ""Room-darkening shades"", ""Central heating"", ""Hot water"", ""Washer"", ""Dining table"", ""Conditioner"", ""Hair dryer"", ""Children\u2019s dinnerware"", ""Coffee"", ""Shampoo"", ""Long term stays allowed"", ""Self check-in"", ""Outdoor furniture"", ""Coffee maker: drip coffee maker, Keurig coffee machine, pour-over coffee"", ""Baking sheet"", ""Freezer"", ""Fast wifi \u2013 358 Mbps"", ""Samsung refrigerator"", ""Blender"", ""Fire extinguisher"", ""Smart lock"", ""Noise decibel monitors on property"", ""Wine glasses"", ""Dishwasher"", ""Hangers"", ""Body soap"", ""First aid kit"", ""Hot water kettle"", ""Record player"", ""Dedicated workspace"", ""Dishes and silverware"", ""Air conditioning"", ""Exterior security cameras on property"", ""Free street parking"", ""Carbon monoxide alarm"", ""Clothing storage: walk-in closet and closet"", ""Stainless steel oven"", ""Essentials"", ""Microwave"", ""Mini fridge"", ""Toaster"", ""Smoke alarm"", ""Rice maker"", ""Kitchen"", ""Bathtub"", ""65 inch HDTV with Amazon Prime Video, Apple TV, Disney+, HBO Max, Hulu, Netflix, Roku"", ""Cooking basics"", ""Board games""]",351,9,9,3,5,5,5,5,5,4.89,5,f,3.6,New Jersey
1.25E+18,https://www.airbnb.com/rooms/1245950300012048314,Modern & spacious 1BR - just 3 stops/15 min to NYC,"Great jump-off spot to explore NYC! We have created this urban lodging with our international families and friends in mind, and now we are ready to open it to the Airbnb community! <br /><br />Thoughtfully restored historic house in the vibrant and safe area of Jersey City with the most convenient commute to NYC - just 20min to Lower Manhattan! This brand-new apartment is the perfect blend of convenience, comfort, and style, making it an ideal choice for couples and families! Free parking on premises!","Modern & spacious 1BR - just 3 stops/15 min to NYCGreat jump-off spot to explore NYC! We have created this urban lodging with our international families and friends in mind, and now we are ready to open it to the Airbnb community! <br /><br />Thoughtfully restored historic house in the vibrant and safe area of Jersey City with the most convenient commute to NYC - just 20min to Lower Manhattan! This brand-new apartment is the perfect blend of convenience, comfort, and style, making it an ideal choice for couples and families! Free parking on premises!",,https://a0.muscache.com/pictures/hosting/Hosting-1245950300012048314/original/87eb51f0-f830-4517-8d8c-07feed6dfaa7.jpeg,40.72831,-74.05538,Entire rental unit,4,1,1 bath,1,2,"[""Wifi"", ""Hot water"", ""Washer"", ""Dining table"", ""Conditioner"", ""Refrigerator"", ""Hair dryer"", ""Coffee"", ""Shampoo"", ""Self check-in"", ""Free parking on premises"", ""Stove"", ""Heating"", ""Baking sheet"", ""Freezer"", ""Fire extinguisher"", ""Wine glasses"", ""Toaster"", ""TV"", ""Body soap"", ""Lockbox"", ""Iron"", ""Dedicated workspace"", ""Air conditioning"", ""Exterior security cameras on property"", ""Dishes and silverware"", ""Oven"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Shower gel"", ""Microwave"", ""Coffee maker"", ""Smoke alarm"", ""Kitchen"", ""Bathtub"", ""Cooking basics""]",216,10,10,3,5,5,5,5,5,5,5,t,3.41,New Jersey
1.25E+18,https://www.airbnb.com/rooms/1246695651243163873,Cozy 2bedroom2bathroom apartment,"This is a COZY apartment that has 2 bedrooms and 2 bathrooms. Itâ€™s between historic downtown and JSQ (Journal Square) in Jersey City, 8 minutes away from JSQ and Path train, bus is very nearby. It's a great and safe location.<br /><br />It's great for travelers that want to explore NYC and NJ area, and also great for people going on business trips who want to have a comfortable and safe place to stay at night.","Cozy 2bedroom2bathroom apartmentThis is a COZY apartment that has 2 bedrooms and 2 bathrooms. Itâ€™s between historic downtown and JSQ (Journal Square) in Jersey City, 8 minutes away from JSQ and Path train, bus is very nearby. It's a great and safe location.<br /><br />It's great for travelers that want to explore NYC and NJ area, and also great for people going on business trips who want to have a comfortable and safe place to stay at night.",,https://a0.muscache.com/pictures/hosting/Hosting-1246695651243163873/original/1ede6250-9001-47ff-a602-cd7fa8e16358.jpeg,40.72836495,-74.05424979,Entire rental unit,4,2,2 baths,2,2,"[""Drying rack for clothing"", ""Life size games"", ""Safe"", ""Central heating"", ""Wifi"", ""Hot water"", ""Washer"", ""Dining table"", ""Conditioner"", ""Refrigerator"", ""Hair dryer"", ""Coffee"", ""Shampoo"", ""Self check-in"", ""Trash compactor"", ""Stove"", ""Coffee maker: espresso machine"", ""Baking sheet"", ""Bed linens"", ""Fire extinguisher"", ""Wine glasses"", ""Toaster"", ""Hangers"", ""Body soap"", ""TV"", ""First aid kit"", ""Hot water kettle"", ""Iron"", ""Dedicated workspace"", ""Air conditioning"", ""Exterior security cameras on property"", ""Oven"", ""Lockbox"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Clothing storage: walk-in closet and closet"", ""Dryer"", ""Shower gel"", ""Microwave"", ""Smoke alarm"", ""Kitchen"", ""Cooking basics"", ""Books and reading material""]",176,10,10,5,4.9,4.9,4.7,5,4.9,4.8,4.8,f,4.11,New Jersey
1.25E+18,https://www.airbnb.com/rooms/1247137136569410888,Studio near NYC,"This stylish New York style studio has an open layout, exposed brick wall with great natural lighting and all the comforts of home! You have your own private entrance, itâ€™s airy and bright. Conveniently located near restaurants, parks, NY transportation and more! Can accommodate up to four. at this peaceful and centrally-located place.","Studio near NYCThis stylish New York style studio has an open layout, exposed brick wall with great natural lighting and all the comforts of home! You have your own private entrance, itâ€™s airy and bright. Conveniently located near restaurants, parks, NY transportation and more! Can accommodate up to four. at this peaceful and centrally-located place.",,https://a0.muscache.com/pictures/miso/Hosting-1247137136569410888/original/8fc8d8e3-6fcf-497f-9b12-566bb376edd0.jpeg,40.75476,-74.04718,Entire rental unit,4,1,1 bath,1,2,"[""Keypad"", ""Wifi"", ""Hot water"", ""Conditioner"", ""Refrigerator"", ""Hair dryer"", ""Coffee"", ""Shampoo"", ""Long term stays allowed"", ""Self check-in"", ""Stove"", ""Heating"", ""Clothing storage"", ""Bed linens"", ""Fire extinguisher"", ""Private entrance"", ""Wine glasses"", ""Toaster"", ""Hangers"", ""Body soap"", ""TV"", ""First aid kit"", ""Free street parking"", ""Iron"", ""Dedicated workspace"", ""Air conditioning"", ""Dishes and silverware"", ""Oven"", ""Cleaning products"", ""Window guards"", ""Carbon monoxide alarm"", ""Extra pillows and blankets"", ""Essentials"", ""Shower gel"", ""Microwave"", ""Coffee maker"", ""Laundromat nearby"", ""Smoke alarm"", ""Kitchen"", ""Cooking basics"", ""Board games""]",94,7,7,1,4.86,4.57,4.57,5,5,4.43,4.57,t,2.19,New Jersey
1.25E+18,https://www.airbnb.com/rooms/1247530584234556590,R3) 15 mins ride and you in NYC,Keep it simple at this peaceful and centrally-located place.,R3) 15 mins ride and you in NYCKeep it simple at this peaceful and centrally-located place.,,https://a0.muscache.com/pictures/miso/Hosting-833685286990364536/original/f86cf26f-dcd8-478f-a15b-37602963836e.jpeg,40.7353067,-74.06703842,Private room in home,1,1.5,1.5 baths,1,1,"[""Wifi"", ""Hot water"", ""Refrigerator"", ""Lock on bedroom door"", ""Hair dryer"", ""Long term stays allowed"", ""Self check-in"", ""Free parking on premises"", ""Stove"", ""Heating"", ""Clothing storage"", ""Bed linens"", ""Fire extinguisher"", ""Smart lock"", ""Paid parking off premises"", ""Dishwasher"", ""Hangers"", ""Luggage dropoff allowed"", ""Iron"", ""Dedicated workspace"", ""Air conditioning"", ""Dishes and silverware"", ""Oven"", ""Carbon monoxide alarm"", ""Microwave"", ""Paid parking on premises"", ""Coffee maker"", ""Laundromat nearby"", ""Smoke alarm"", ""Kitchen"", ""Bathtub"", ""Cooking basics""]",39,0,0,0,0,0,0,0,0,0,0,f,,New Jersey
1.25E+18,https://www.airbnb.com/rooms/1247628636042030080,Your Ideal Studio Stay in Jersey City,"The Studio Suite blends style and functionality with its modern design. Enjoy a fully equipped kitchen and the convenience of a full-sized washer and dryer. This cozy, yet elegant space is perfect for those seeking a comfortable and efficient stay.","Your Ideal Studio Stay in Jersey CityThe Studio Suite blends style and functionality with its modern design. Enjoy a fully equipped kitchen and the convenience of a full-sized washer and dryer. This cozy, yet elegant space is perfect for those seeking a comfortable and efficient stay.","Ideally located in the vibrant heart of downtown Jersey City, you'll find yourself immersed in its bustling business, dining, and entertainment scene. With easy access to the PATH train.  Manhattan is just a quick 10-minute ride away, offering you the best of New York City without the hassle of staying there. Whether you're visiting for business or leisure, you'll appreciate the convenience of being close to Manhattan's attractions while enjoying the unique charm and energy of Jersey City's downtown area.",https://a0.muscache.com/pictures/prohost-api/Hosting-1247628636042030080/original/5869be81-94c4-4bf8-9f5f-6eca7b830851.jpeg,40.71557,-74.04515,Entire rental unit,2,1,1 bath,1,1,"[""Wifi"", ""Washer"", ""Dining table"", ""Conditioner"", ""Refrigerator"", ""Gym in building"", ""Hair dryer"", ""Shampoo"", ""Stove"", ""Heating"", ""Clothing storage"", ""Freezer"", ""Elevator"", ""Bed linens"", ""Fire extinguisher"", ""Toaster"", ""Hangers"", ""Body soap"", ""TV"", ""First aid kit"", ""Iron"", ""Dishes and silverware"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Dryer"", ""Essentials"", ""Shower gel"", ""Microwave"", ""Coffee maker"", ""Smoke alarm"", ""Kitchen"", ""Cooking basics""]",238,0,0,0,0,0,0,0,0,0,0,t,,New Jersey
1.25E+18,https://www.airbnb.com/rooms/1247629016985758305,Modern 1BR Apartment in the Heart of Jersey City,"One Bedroom - Designed for modern living, the sleek One Bedroom Suite offers spacious comfort with a fully equipped kitchen, ideal for preparing meals during your stay. The suite also features a full-sized washer and dryer, making extended stays hassle-free. Its contemporary design and open layout create a sophisticated and relaxing environment.","Modern 1BR Apartment in the Heart of Jersey CityOne Bedroom - Designed for modern living, the sleek One Bedroom Suite offers spacious comfort with a fully equipped kitchen, ideal for preparing meals during your stay. The suite also features a full-sized washer and dryer, making extended stays hassle-free. Its contemporary design and open layout create a sophisticated and relaxing environment.","Ideally located in the vibrant heart of downtown Jersey City, you'll find yourself immersed in its bustling business, dining, and entertainment scene. With easy access to the PATH train.  Manhattan is just a quick 10-minute ride away, offering you the best of New York City without the hassle of staying there. Whether you're visiting for business or leisure, you'll appreciate the convenience of being close to Manhattan's attractions while enjoying the unique charm and energy of Jersey City's downtown area.",https://a0.muscache.com/pictures/prohost-api/Hosting-1247629016985758305/original/3f84bafb-3174-4168-804a-9fe96030ad91.jpeg,40.71557,-74.04515,Entire rental unit,2,1,1 bath,1,1,"[""Wifi"", ""Washer"", ""Dining table"", ""Conditioner"", ""Refrigerator"", ""Gym in building"", ""Hair dryer"", ""Shampoo"", ""Long term stays allowed"", ""Stove"", ""Heating"", ""Clothing storage"", ""Freezer"", ""Elevator"", ""Bed linens"", ""Fire extinguisher"", ""Toaster"", ""Dishwasher"", ""Hangers"", ""Body soap"", ""TV"", ""First aid kit"", ""Iron"", ""Dishes and silverware"", ""Air conditioning"", ""Oven"", ""Carbon monoxide alarm"", ""Dryer"", ""Essentials"", ""Shower gel"", ""Microwave"", ""Outdoor dining area"", ""Coffee maker"", ""Smoke alarm"", ""Kitchen"", ""Cooking basics""]",365,0,0,0,0,0,0,0,0,0,0,t,,New Jersey
